datetime,hour,day,month,weekday,aqi_us,aqi_cn,main_pollutant,temp,humidity,pressure,wind_speed,wind_direction,openweather_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,computed_aqi,main_pollutant_calc,pm2_5_nowcast,pm10_nowcast,aqi_change_rate,computed_aqi_t+24,computed_aqi_t+48,computed_aqi_t+72
2025-08-04 09:17:00,9,4,8,0,61,21,p2,29,71,1003,8.7,255,3,75.79,0.01,0.04,47.91,0.27,11.35,51.01,0,49,PM2.5,11.6609701076103,47.12668229290512,0.0,48,51,53
2025-08-04 10:17:00,10,4,8,0,60,20,p2,29,71,1003,8.84,252,2,75.97,0.0,0.04,47.17,0.27,11.14,49.99,0,48,PM2.5,11.548194043546275,47.70589899000459,-0.020408163265306145,49,50,52
2025-08-04 11:17:00,11,4,8,0,61,21,p2,29,72,1003,8.79,248,2,75.53,0.01,0.04,46.49,0.27,10.95,49.27,0,47,PM2.5,11.394450692341552,48.041920359063184,-0.02083333333333337,49,49,49
2025-08-04 12:17:00,12,4,8,0,56,17,p2,28,74,1002,8.39,242,2,75.63,0.0,0.04,46.05,0.27,10.33,45.6,0,46,PM2.5,11.076996959704458,47.597602692947206,-0.021276595744680882,49,49,47
2025-08-04 13:17:00,13,4,8,0,61,21,p2,28,74,1003,8.54,238,2,75.13,0.0,0.05,45.95,0.28,10.19,44.66,0,45,PM2.5,10.864444066124337,47.03064512104398,-0.021739130434782594,50,47,45
2025-08-04 14:17:00,14,4,8,0,62,22,p2,27,76,1003,8.06,239,2,74.04,0.0,0.06,45.85,0.29,10.37,45.24,0,45,PM2.5,10.782741187246513,46.67701968484258,0.0,52,46,44
2025-08-04 15:17:00,15,4,8,0,60,20,p2,27,78,1004,7.78,244,2,73.34,0.0,0.07,44.96,0.28,10.28,39.73,0,45,PM2.5,10.725265339701808,44.99931042233333,0.0,50,46,42
2025-08-04 16:17:00,16,4,8,0,66,24,p2,27,79,1005,7.67,244,2,73.79,0.0,0.07,44.81,0.28,10.47,38.18,0,45,PM2.5,10.68875902510459,43.06047156023915,0.0,50,45,41
2025-08-04 17:17:00,17,4,8,0,74,31,p2,27,78,1005,7.84,251,2,74.99,0.0,0.07,44.77,0.29,10.83,37.38,0,45,PM2.5,10.687746221562003,41.370460268251996,0.0,50,45,41
2025-08-04 18:17:00,18,4,8,0,67,26,p2,27,79,1005,7.94,260,2,76.11,0.0,0.07,44.8,0.3,11.4,38.6,0,45,PM2.5,10.772914802258654,40.59782432937499,0.0,50,45,41
2025-08-04 19:17:00,19,4,8,0,69,27,p2,27,78,1004,8.26,262,2,77.06,0.0,0.07,44.66,0.31,12.06,40.89,0,46,PM2.5,10.991462706044649,40.636902454603785,0.022222222222222143,48,45,41
2025-08-04 20:17:00,20,4,8,0,61,21,p2,27,78,1004,8.16,260,2,77.52,0.0,0.07,44.45,0.31,12.73,44.02,0,48,PM2.5,11.403598823314791,41.501488802806755,0.04347826086956519,51,45,41
2025-08-04 21:17:00,21,4,8,0,58,18,p2,27,78,1003,8.58,259,2,77.43,0.0,0.07,44.14,0.32,13.36,48.03,0,50,PM2.5,11.961562225567524,43.153867533742684,0.04166666666666674,52,45,41
2025-08-04 22:17:00,22,4,8,0,55,16,p2,27,79,1003,8.78,261,3,77.16,0.0,0.07,43.86,0.32,13.78,51.77,0,52,PM2.5,12.51604192281642,45.65260650488129,0.040000000000000036,52,46,41
2025-08-04 23:17:00,23,4,8,0,52,14,p2,27,80,1002,9.2,260,3,77.13,0.0,0.08,43.54,0.31,13.66,52.21,0,53,PM2.5,12.83346345827317,47.584527394660014,0.019230769230769162,53,47,41
2025-08-05 00:17:00,0,5,8,1,52,14,p2,27,82,1003,9.02,260,3,77.24,0.0,0.08,43.38,0.31,13.13,50.68,0,53,PM2.5,12.930756724973941,48.49043960382358,0.0,54,49,43
2025-08-05 01:17:00,1,5,8,1,56,17,p2,27,82,1003,8.67,261,2,77.19,0.0,0.07,43.26,0.3,12.61,49.3,0,53,PM2.5,12.853484379882577,48.74474045114945,0.0,54,51,45
2025-08-05 02:17:00,2,5,8,1,61,20,p2,27,81,1003,9.14,259,3,76.74,0.0,0.08,43.28,0.31,12.9,52.54,0,53,PM2.5,12.884976232760005,49.908173635240196,0.0,54,52,48
2025-08-05 03:17:00,3,5,8,1,64,23,p2,27,79,1004,8.99,258,2,77.21,0.0,0.08,43.54,0.3,12.19,48.99,0,52,PM2.5,12.72346163046062,49.68894834206433,-0.018867924528301883,54,53,51
2025-08-05 04:17:00,4,5,8,1,63,23,p2,28,77,1004,9.14,258,2,77.47,0.0,0.08,43.98,0.29,11.87,48.77,0,52,PM2.5,12.554891277269284,49.47606425864558,0.0,54,54,53
2025-08-05 05:17:00,5,5,8,1,62,21,p2,28,75,1004,9.4,258,2,77.96,0.0,0.07,44.53,0.29,11.52,49.0,0,52,PM2.5,12.412958959184875,49.37725736335184,0.0,54,55,53
2025-08-05 06:17:00,6,5,8,1,59,19,p2,28,73,1004,9.08,256,2,78.09,0.01,0.06,44.94,0.3,11.3,49.86,0,51,PM2.5,12.200992771506273,49.555020924554896,-0.019230769230769273,53,54,53
2025-08-05 07:17:00,7,5,8,1,63,22,p2,28,72,1004,8.97,254,3,77.5,0.01,0.05,45.31,0.31,11.57,53.83,0,47,PM10,12.078448111386882,50.524824202487714,-0.07843137254901966,53,54,53
2025-08-05 08:17:00,8,5,8,1,66,24,p2,29,71,1003,8.83,253,3,77.37,0.01,0.05,45.32,0.32,11.52,54.34,0,50,PM2.5,11.955757997036002,51.132477694191415,0.06382978723404253,52,54,53
2025-08-05 09:17:00,9,5,8,1,65,24,p2,29,71,1003,8.99,253,3,77.72,0.0,0.05,45.12,0.31,10.86,50.58,0,48,PM2.5,11.633378647568147,51.12928345748282,-0.040000000000000036,51,53,53
2025-08-05 10:17:00,10,5,8,1,65,24,p2,28,72,1003,8.76,252,3,76.71,0.0,0.05,44.82,0.33,11.95,56.5,0,49,PM2.5,11.685952833599927,52.05693497824199,0.02083333333333326,50,52,52
2025-08-05 11:17:00,11,5,8,1,62,21,p2,28,74,1002,8.49,250,3,76.43,0.0,0.06,44.45,0.32,11.65,53.41,0,49,PM2.5,11.678868882243215,52.27594270005496,0.0,49,49,51
2025-08-05 12:17:00,12,5,8,1,61,21,p2,28,76,1002,8.9,249,3,75.69,0.0,0.06,43.86,0.34,12.34,56.11,0,49,PM2.5,11.777996516241386,52.95384496570587,0.0,49,47,49
2025-08-05 13:17:00,13,5,8,1,58,19,p2,28,77,1002,8.75,247,3,75.66,0.0,0.07,43.57,0.35,12.95,59.26,0,50,PM2.5,11.974530293272467,54.50846655011634,0.020408163265306145,47,45,45
2025-08-05 14:17:00,14,5,8,1,56,17,p2,27,78,1003,8.73,247,3,76.06,0.0,0.08,43.49,0.36,13.52,62.39,0,52,PM10,12.320552127179683,56.66919991423637,0.040000000000000036,46,44,42
2025-08-05 15:17:00,15,5,8,1,86,40,p2,27,79,1003,8.12,247,2,79.56,0.0,0.08,43.07,0.31,11.17,44.66,0,50,PM10,12.078581056376974,53.85459760900858,-0.038461538461538436,46,42,40
2025-08-05 16:17:00,16,5,8,1,67,26,p2,27,79,1004,7.74,247,2,79.98,0.0,0.08,42.96,0.31,11.53,46.44,0,50,PM2.5,11.965448486139229,51.735311410519756,0.0,45,41,39
2025-08-05 17:17:00,17,5,8,1,66,25,p2,27,78,1004,7.89,249,2,80.76,0.0,0.08,42.95,0.33,11.82,49.32,0,50,PM2.5,11.941421861320038,51.050604014445355,0.0,45,41,39
2025-08-05 18:17:00,18,5,8,1,64,23,p2,27,78,1004,7.51,250,3,81.74,0.0,0.08,42.99,0.33,12.01,51.58,0,50,PM2.5,11.965776641552978,51.21005731603752,0.0,45,41,39
2025-08-05 19:17:00,19,5,8,1,76,33,p2,27,78,1004,7.6,251,3,82.81,0.0,0.08,42.86,0.33,12.12,52.21,0,48,PM10,12.00453388837421,51.485735524007964,-0.040000000000000036,45,41,38
2025-08-05 21:17:00,21,5,8,1,81,36,p2,27,78,1003,7.67,255,3,83.58,0.0,0.08,42.52,0.33,12.8,53.57,0,51,PM2.5,12.180621118209825,52.07400882216598,0.0625,45,41,38
2025-08-05 22:17:00,22,5,8,1,70,28,p2,27,78,1003,8.01,259,3,82.97,0.0,0.08,42.38,0.32,13.23,53.41,0,52,PM2.5,12.39803103404801,52.46849472141835,0.019607843137254832,45,41,38
2025-08-05 23:17:00,23,5,8,1,76,32,p2,27,79,1003,7.82,261,3,82.01,0.0,0.08,42.24,0.32,13.69,55.47,0,52,PM2.5,12.675486186828165,53.31606775871926,0.0,46,41,38
2025-08-06 00:17:00,0,6,8,2,70,27,p2,27,79,1003,6.99,258,3,81.38,0.0,0.08,42.21,0.32,14.06,58.77,0,53,PM2.5,13.02556637507286,54.89404309398787,0.019230769230769162,47,41,39
2025-08-06 01:17:00,1,6,8,2,69,27,p2,27,80,1003,6.95,258,3,81.37,0.0,0.08,42.39,0.31,14.21,60.89,0,54,PM2.5,13.318919202044516,56.623013007449515,0.018867924528301883,49,43,40
2025-08-06 02:17:00,2,6,8,2,77,33,p2,27,79,1004,7.43,257,3,81.86,0.0,0.08,42.72,0.3,14.1,60.55,0,54,PM2.5,13.50051842630164,57.745741888275916,0.0,51,45,42
2025-08-06 03:17:00,3,6,8,2,82,37,p2,27,76,1004,7.69,255,3,82.54,0.0,0.08,43.14,0.29,13.8,58.41,0,54,PM2.5,13.568118010177292,57.74024395930149,0.0,52,48,45
2025-08-06 04:17:00,4,6,8,2,73,30,p2,28,74,1004,7.9,260,3,82.78,0.01,0.07,43.35,0.28,13.42,55.45,0,54,PM2.5,13.523857655783353,57.056588043620245,0.0,53,51,50
2025-08-06 05:17:00,5,6,8,2,76,32,p2,28,73,1004,8.07,262,3,82.72,0.01,0.05,43.39,0.27,13.04,52.59,0,54,PM2.5,13.442644954599956,56.05329372244069,0.0,54,53,53
2025-08-06 06:17:00,6,6,8,2,69,27,p2,28,73,1004,8.22,256,3,82.41,0.01,0.05,43.2,0.28,12.95,54.38,0,54,PM2.5,13.383050515927533,55.863505020854156,0.0,55,53,56
2025-08-06 07:17:00,7,6,8,2,86,40,p2,29,72,1004,8.05,248,2,82.77,0.01,0.04,42.58,0.27,11.98,49.35,0,53,PM2.5,13.162265568451321,54.55648988102555,-0.01851851851851849,54,53,58
2025-08-06 08:17:00,8,6,8,2,92,44,p2,29,71,1004,7.86,242,2,82.77,0.01,0.04,41.89,0.28,11.58,49.57,0,53,PM2.5,12.826932371589562,53.56773527954904,0.0,54,53,59
2025-08-06 09:17:00,9,6,8,2,70,28,p2,29,71,1003,7.91,241,2,82.95,0.01,0.04,41.19,0.28,11.29,49.39,0,52,PM2.5,12.446343565698886,52.70676317658676,-0.018867924528301883,54,53,60
2025-08-06 10:17:00,10,6,8,2,74,30,p2,29,71,1003,7.98,241,2,83.49,0.01,0.04,40.87,0.29,11.15,48.79,0,51,PM2.5,12.115166172669088,51.77116400916071,-0.019230769230769273,53,53,57
2025-08-06 11:17:00,11,6,8,2,96,47,p2,29,71,1003,8.21,242,2,84.01,0.01,0.04,40.78,0.29,11.19,48.89,0,50,PM2.5,11.884925361537842,51.10012461827238,-0.019607843137254943,52,52,56
2025-08-06 12:17:00,12,6,8,2,69,27,p2,28,71,1002,8.29,240,3,84.3,0.01,0.04,40.91,0.29,11.47,50.51,0,49,PM2.5,11.763443959153992,50.859210026409166,-0.020000000000000018,49,51,56
2025-08-06 13:17:00,13,6,8,2,69,27,p2,28,72,1003,8.48,241,3,84.69,0.01,0.05,41.2,0.3,11.83,52.69,0,49,PM2.5,11.759001671357376,51.11780841801914,0.0,47,49,55
2025-08-06 14:17:00,14,6,8,2,79,34,p2,28,74,1003,8.1,239,2,86.15,0.0,0.06,41.51,0.25,10.3,35.2,0,47,PM2.5,11.307755847027263,44.69723083453592,-0.04081632653061229,45,45,54
2025-08-06 15:17:00,15,6,8,2,79,34,p2,27,76,1004,7.59,237,2,86.74,0.0,0.07,41.53,0.26,10.46,35.73,0,46,PM2.5,11.11039564349931,41.6770299690265,-0.021276595744680882,44,42,51
2025-08-06 16:17:00,16,6,8,2,87,41,p2,27,77,1004,6.92,236,2,87.5,0.0,0.07,41.55,0.26,10.53,36.98,0,46,PM2.5,10.989068160776851,40.130474585560705,0.0,42,40,46
2025-08-06 17:17:00,17,6,8,2,84,39,p2,27,76,1005,6.76,247,2,88.88,0.0,0.07,41.62,0.27,10.59,38.14,0,45,PM2.5,10.88175109369193,39.40070261535484,-0.021739130434782594,41,39,44
2025-08-06 18:17:00,18,6,8,2,80,36,p2,27,75,1005,7.16,250,2,90.15,0.0,0.07,41.82,0.27,10.69,38.57,0,45,PM2.5,10.889959867188356,39.25686685573921,0.0,41,39,42
2025-08-06 19:17:00,19,6,8,2,84,39,p2,27,75,1005,7.51,254,2,91.31,0.0,0.07,42.04,0.27,10.73,37.72,0,45,PM2.5,10.844086808021054,38.71596579977264,0.0,41,39,39
2025-08-06 21:17:00,21,6,8,2,74,31,p2,27,75,1004,7.25,261,2,93.34,0.0,0.07,42.66,0.26,10.79,36.42,0,45,PM2.5,10.813160923488576,37.91906920755679,0.0,41,38,38
2025-08-06 22:17:00,22,6,8,2,74,31,p2,27,76,1003,7.25,259,2,93.87,0.0,0.07,42.92,0.25,10.99,36.75,0,45,PM2.5,10.826944296853362,37.49758491149712,0.0,41,38,38
2025-08-06 23:17:00,23,6,8,2,82,36,p2,27,76,1003,6.95,255,2,94.04,0.0,0.07,43.15,0.25,11.38,37.44,0,45,PM2.5,10.905439382280363,37.44845934258941,0.0,41,38,38
2025-08-07 00:17:00,0,7,8,3,78,34,p2,27,78,1004,7.33,253,2,93.93,0.0,0.07,43.26,0.25,11.9,39.57,0,46,PM2.5,11.060526733768413,38.12804364198004,0.022222222222222143,41,38,38
2025-08-07 01:17:00,1,7,8,3,73,30,p2,27,80,1004,7.59,251,2,93.89,0.0,0.07,43.46,0.25,12.43,42.28,0,47,PM2.5,11.346541573088421,39.48448935490206,0.021739130434782705,41,39,40
2025-08-07 02:17:00,2,7,8,3,76,32,p2,27,79,1004,7.42,252,2,93.78,0.0,0.08,43.76,0.25,12.98,45.13,0,49,PM2.5,11.75768574204128,40.27494657771862,0.042553191489361764,43,40,42
2025-08-07 03:17:00,3,7,8,3,75,32,p2,27,78,1005,7.25,251,2,93.82,0.0,0.07,44.17,0.25,13.48,47.74,0,51,PM2.5,12.220549735508737,42.48172052594481,0.04081632653061229,45,42,45
2025-08-07 04:17:00,4,7,8,3,81,36,p2,27,76,1005,7.16,251,3,93.8,0.01,0.06,44.55,0.25,13.88,50.18,0,52,PM2.5,12.698830165898247,44.892858849913324,0.019607843137254832,48,45,49
2025-08-07 05:17:00,5,7,8,3,68,26,p2,28,74,1005,7.36,249,3,93.66,0.01,0.05,44.79,0.25,14.32,52.7,0,53,PM2.5,13.202113016753971,47.72754642948526,0.019230769230769162,51,50,52
2025-08-07 06:17:00,6,7,8,3,62,22,p2,28,73,1005,7.25,248,3,93.47,0.01,0.04,44.8,0.25,14.53,54.55,0,54,PM2.5,13.590964309947948,50.29167217681728,0.018867924528301883,53,53,53
2025-08-07 07:17:00,7,7,8,3,63,22,p2,28,73,1005,7.57,248,3,93.32,0.01,0.04,44.46,0.25,14.45,56.42,0,55,PM2.5,13.834320228254885,52.722505313029984,0.0185185185185186,53,56,54
2025-08-07 10:17:00,10,7,8,3,66,25,p2,29,71,1003,7.78,245,3,91.23,0.01,0.03,42.15,0.25,13.36,57.82,0,54,PM2.5,13.721322174853352,54.782541154850136,-0.018181818181818188,53,58,55
2025-08-07 11:17:00,11,7,8,3,69,27,p2,29,71,1003,8.01,244,3,90.13,0.01,0.04,41.6,0.26,13.07,57.98,0,54,PM2.5,13.562576434335295,55.95292109135963,0.0,53,59,56
2025-08-07 12:17:00,12,7,8,3,63,22,p2,28,72,1003,8.05,249,3,89.15,0.01,0.04,41.39,0.27,13.01,59.37,0,54,PM2.5,13.449994081313763,57.27107404648675,0.0,53,60,56
2025-08-07 13:17:00,13,7,8,3,62,22,p2,28,73,1003,7.88,246,3,90.79,0.01,0.05,41.58,0.24,11.71,51.18,0,53,PM2.5,13.116254543768457,55.01758483083171,-0.01851851851851849,53,57,54
2025-08-07 14:17:00,14,7,8,3,69,27,p2,28,74,1003,7.93,240,2,92.03,0.0,0.06,42.16,0.23,10.85,46.14,0,52,PM2.5,12.45214537513005,52.40231012818235,-0.018867924528301883,52,56,53
2025-08-07 15:17:00,15,7,8,3,73,30,p2,28,76,1004,7.72,236,2,92.44,0.0,0.07,42.57,0.23,10.45,43.41,0,49,PM2.5,11.80854428914776,50.072340567347496,-0.05769230769230771,51,56,51
2025-08-07 16:17:00,16,7,8,3,68,26,p2,27,76,1005,7.46,237,2,92.06,0.0,0.07,42.73,0.23,10.23,41.5,0,47,PM2.5,11.283651107571204,47.17521474689553,-0.04081632653061229,49,55,48
2025-08-07 17:17:00,17,7,8,3,66,24,p2,27,75,1005,7.31,244,2,91.59,0.0,0.07,42.9,0.23,10.07,40.01,0,45,PM2.5,10.865680434403904,44.52335803123876,-0.04255319148936165,45,54,45
2025-08-07 18:17:00,18,7,8,3,76,32,p2,28,74,1005,7.25,250,2,91.05,0.0,0.07,42.96,0.23,9.91,38.48,0,44,PM2.5,10.520317294068981,42.08447259097119,-0.022222222222222254,42,51,41
2025-08-07 19:17:00,19,7,8,3,79,34,p2,27,75,1005,7.6,256,2,90.34,0.0,0.06,42.85,0.23,9.66,36.79,0,42,PM2.5,10.1843033257687,39.78202873750584,-0.045454545454545414,40,46,38
2025-08-07 20:17:00,20,7,8,3,75,32,p2,27,76,1005,7.84,261,2,89.72,0.0,0.06,42.73,0.23,9.49,35.46,0,41,PM2.5,9.921070009922792,37.853794609409206,-0.023809523809523836,39,44,36
2025-08-07 21:17:00,21,7,8,3,81,36,p2,27,76,1004,8.06,255,2,89.1,0.0,0.06,42.58,0.23,9.49,34.99,0,41,PM2.5,9.866451746704941,36.61176652734568,0.0,39,42,35
2025-08-07 22:17:00,22,7,8,3,81,36,p2,27,77,1003,8.36,254,2,88.42,0.0,0.06,42.49,0.24,9.57,34.36,0,41,PM2.5,9.789032987475958,35.596912065963444,0.0,39,39,35
2025-08-07 23:17:00,23,7,8,3,69,27,p2,27,78,1003,8.05,257,2,88.08,0.0,0.06,42.44,0.23,9.64,33.51,0,41,PM2.5,9.731555949390417,34.62481899458185,0.0,38,38,35
2025-08-08 00:17:00,0,8,8,4,62,21,p2,26,79,1003,8.13,258,2,88.23,0.0,0.06,42.49,0.23,9.72,33.07,0,41,PM2.5,9.775320532898384,34.37554138399095,0.0,38,38,35
2025-08-08 01:17:00,1,8,8,4,69,27,p2,26,79,1004,8.4,259,2,89.03,0.0,0.06,42.67,0.22,9.82,32.88,0,41,PM2.5,9.791578979342136,34.225383868765974,0.0,38,38,36
2025-08-08 02:17:00,2,8,8,4,68,26,p2,27,79,1004,8.1,256,2,90.02,0.0,0.06,42.89,0.22,9.97,33.02,0,41,PM2.5,9.79501425254421,34.08871305647779,0.0,38,38,37
2025-08-08 04:17:00,4,8,8,4,74,31,p2,28,73,1005,8.02,254,2,91.76,0.01,0.05,43.16,0.22,10.7,35.98,0,41,PM2.5,9.900872744675356,34.58352759606084,0.0,39,40,38
2025-08-08 05:17:00,5,8,8,4,65,24,p2,28,72,1005,8.21,247,2,91.62,0.01,0.05,42.96,0.22,11.4,39.55,0,43,PM2.5,10.208639375190147,35.52611144394938,0.04878048780487809,40,42,41
2025-08-08 06:17:00,6,8,8,4,64,23,p2,28,71,1005,8.41,250,2,90.72,0.01,0.04,42.57,0.23,12.13,43.71,0,45,PM2.5,10.727608870076331,37.724130696909164,0.04651162790697683,42,45,44
2025-08-08 07:17:00,7,8,8,4,63,22,p2,28,70,1005,8.41,248,3,89.12,0.01,0.04,41.84,0.24,12.85,50.08,0,48,PM2.5,11.402743795048139,42.66683080005889,0.06666666666666665,45,49,47
2025-08-08 08:17:00,8,8,8,4,63,23,p2,29,70,1005,8.35,250,3,86.9,0.01,0.04,40.92,0.25,13.51,56.84,0,51,PM2.5,12.144683255590667,49.435271778125774,0.0625,50,52,49
2025-08-08 09:17:00,9,8,8,4,63,22,p2,29,70,1004,8.7,255,3,83.34,0.01,0.03,39.87,0.26,14.02,61.18,0,53,PM2.5,12.83806358338988,55.34319190648465,0.03921568627450989,53,53,51
2025-08-08 10:17:00,10,8,8,4,61,20,p2,29,71,1004,8.71,253,3,82.51,0.01,0.03,39.05,0.26,13.58,60.24,0,53,PM2.5,13.069818651160677,57.61509095368037,0.0,56,54,52
2025-08-08 11:17:00,11,8,8,4,60,20,p2,28,72,1004,8.37,249,3,80.32,0.01,0.04,38.32,0.27,13.26,59.39,0,53,PM2.5,13.12976122291297,58.44283570410838,0.0,58,55,52
2025-08-08 12:17:00,12,8,8,4,63,22,p2,28,74,1004,7.89,246,3,78.07,0.01,0.04,37.93,0.27,12.97,59.33,0,53,PM2.5,13.083263980044872,58.86014912581317,0.0,59,56,52
2025-08-08 13:17:00,13,8,8,4,86,40,p2,28,76,1004,8.22,247,3,76.36,0.01,0.05,37.79,0.28,12.74,59.94,0,53,PM2.5,12.985486466258731,59.366875629564014,0.0,60,56,49
2025-08-08 14:17:00,14,8,8,4,88,41,p2,27,78,1005,8.43,248,3,77.14,0.0,0.06,37.79,0.28,11.9,56.97,0,53,PM10,12.677063753686186,58.264980373743626,0.0,57,54,47
2025-08-08 15:17:00,15,8,8,4,65,24,p2,27,79,1006,8.18,246,3,76.11,0.0,0.07,37.99,0.29,11.53,55.72,0,52,PM2.5,12.439113325049524,57.21356089967132,-0.018867924528301883,56,53,45
2025-08-08 16:17:00,16,8,8,4,66,25,p2,27,78,1007,8.04,248,3,75.38,0.0,0.07,38.27,0.3,11.08,52.19,0,51,PM2.5,12.18980429841064,55.50721543330989,-0.019230769230769273,56,51,44
2025-08-08 17:17:00,17,8,8,4,69,27,p2,27,78,1007,7.78,246,2,75.82,0.0,0.07,38.75,0.29,10.34,45.83,0,49,PM10,11.59741303556819,53.0064218285207,-0.039215686274509776,55,48,45
2025-08-08 18:17:00,18,8,8,4,66,25,p2,27,78,1007,8.02,251,2,76.65,0.0,0.07,39.17,0.28,9.55,39.85,0,45,PM2.5,10.806954043917267,47.862829830328266,-0.08163265306122447,54,45,45
2025-08-08 19:17:00,19,8,8,4,77,33,p2,27,78,1007,7.77,249,2,77.38,0.0,0.07,39.42,0.27,8.96,34.75,0,42,PM2.5,10.03356016550385,41.25387809477195,-0.06666666666666665,51,41,46
2025-08-08 20:17:00,20,8,8,4,66,25,p2,27,77,1006,8.58,256,2,77.81,0.0,0.06,39.6,0.26,8.79,32.89,0,40,PM2.5,9.534461837485173,37.036042523955466,-0.04761904761904767,46,38,47
2025-08-08 21:17:00,21,8,8,4,63,22,p2,26,78,1006,8.97,264,2,78.21,0.0,0.06,39.75,0.27,8.93,33.7,0,39,PM2.5,9.358111562633301,35.598584360003464,-0.025000000000000022,44,36,47
2025-08-08 22:17:00,22,8,8,4,64,23,p2,26,79,1006,8.18,262,2,78.82,0.0,0.06,39.88,0.27,9.14,35.28,0,39,PM2.5,9.30494943520197,35.467125400231225,0.0,42,35,47
2025-08-08 23:17:00,23,8,8,4,62,21,p2,26,78,1005,8.32,263,2,79.84,0.0,0.06,40.08,0.27,9.18,35.65,0,39,PM2.5,9.275065755598197,35.54166621627474,0.0,39,35,47
2025-08-09 00:17:00,0,9,8,5,62,21,p2,26,79,1005,8.48,261,2,80.87,0.0,0.06,40.24,0.26,9.09,34.76,0,38,PM2.5,9.217545615246665,35.180645332745485,-0.02564102564102566,38,35,49
2025-08-09 01:17:00,1,9,8,5,55,16,p2,27,81,1006,8.04,257,2,81.73,0.0,0.06,40.4,0.25,9.01,34.41,0,38,PM2.5,9.189080003289503,34.89425337904902,0.0,38,35,52
2025-08-09 02:17:00,2,9,8,5,68,26,p2,27,78,1006,7.89,257,2,81.79,0.0,0.06,40.47,0.25,9.07,34.85,0,38,PM2.5,9.157415183462149,34.88256826485212,0.0,38,36,55
2025-08-09 03:17:00,3,9,8,5,73,30,p2,27,77,1007,7.72,256,2,81.11,0.0,0.06,40.39,0.25,9.38,36.72,0,38,PM2.5,9.198444260165308,35.58679976706147,0.0,38,37,56
2025-08-09 04:17:00,4,9,8,5,64,23,p2,27,75,1007,7.82,255,2,80.04,0.0,0.06,40.31,0.26,9.86,40.35,0,39,PM2.5,9.290770660329429,36.88633532346572,0.026315789473684292,40,38,57
2025-08-09 05:17:00,5,9,8,5,77,33,p2,28,74,1007,8.04,252,2,79.1,0.01,0.05,40.19,0.27,10.52,44.83,0,40,PM2.5,9.50188870388479,38.94276087107498,0.02564102564102555,42,41,58
2025-08-09 06:17:00,6,9,8,5,84,39,p2,28,72,1007,7.87,245,2,77.98,0.01,0.04,40.05,0.27,11.34,49.61,0,42,PM2.5,10.010428657296446,43.090511246740334,0.050000000000000044,45,44,58
2025-08-09 07:17:00,7,9,8,5,66,24,p2,28,71,1007,7.86,241,3,77.22,0.01,0.04,39.89,0.27,12.28,54.55,0,45,PM2.5,10.789778740973164,48.24614601680598,0.0714285714285714,49,47,58
2025-08-09 08:17:00,8,9,8,5,75,31,p2,29,71,1006,8.68,244,3,76.35,0.01,0.04,39.73,0.28,13.32,59.91,0,50,PM10,11.74868533005705,53.78568872038055,0.11111111111111116,52,49,58
2025-08-09 09:17:00,9,9,8,5,69,27,p2,28,72,1006,8.61,241,3,75.6,0.01,0.04,39.63,0.29,14.29,65.14,0,53,PM10,12.806421190685706,59.50766821210956,0.06000000000000005,53,51,57
2025-08-09 10:17:00,10,9,8,5,66,24,p2,28,73,1006,8.4,246,3,75.17,0.01,0.04,39.6,0.3,15.04,69.63,0,56,PM10,13.795766241572077,64.85075702075703,0.05660377358490565,54,52,57
2025-08-09 11:17:00,11,9,8,5,66,24,p2,28,73,1005,8.01,244,3,74.65,0.01,0.05,39.4,0.31,15.34,72.29,0,58,PM10,14.469066525583258,68.57485225885226,0.03571428571428581,55,52,57
2025-08-09 12:17:00,12,9,8,5,67,25,p2,28,74,1005,7.47,246,3,73.79,0.0,0.05,39.15,0.33,15.26,73.24,0,59,PM10,14.799741811767221,70.91212454212454,0.01724137931034475,56,52,57
2025-08-09 13:17:00,13,9,8,5,64,23,p2,28,76,1005,7.27,238,3,71.75,0.0,0.07,38.77,0.36,14.98,74.06,0,60,PM10,14.870621837461153,72.49090354090355,0.016949152542372836,56,49,57
2025-08-09 14:17:00,14,9,8,5,71,28,p2,27,78,1005,7.55,241,3,73.53,0.0,0.06,38.27,0.29,12.86,62.78,0,57,PM10,14.066974590493466,67.63886202686203,-0.050000000000000044,54,47,56
2025-08-09 15:17:00,15,9,8,5,74,31,p2,27,80,1006,7.74,249,3,71.91,0.0,0.07,37.73,0.3,12.83,63.4,0,56,PM10,13.639305453998032,65.81282281992458,-0.01754385964912286,53,45,56
2025-08-09 16:17:00,16,9,8,5,64,23,p2,27,80,1007,7.7,254,3,70.64,0.0,0.07,37.48,0.31,12.49,61.73,0,56,PM10,13.323820794861865,64.40660383539178,0.0,51,44,56
2025-08-09 17:17:00,17,9,8,5,63,22,p2,27,80,1007,8.06,255,3,70.01,0.0,0.07,37.51,0.31,11.78,57.74,0,55,PM10,13.00349181259099,62.51308690615505,-0.017857142857142905,48,45,56
2025-08-09 18:17:00,18,9,8,5,77,33,p2,27,80,1007,8.16,252,3,69.21,0.0,0.07,37.66,0.31,11.1,53.35,0,54,PM10,12.442115296141498,60.362058295611924,-0.018181818181818188,45,45,57
