datetime,hour,day,month,weekday,aqi_us,aqi_cn,main_pollutant,temp,humidity,pressure,wind_speed,wind_direction,openweather_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-08-01 02:17:00,2,1,8,4,53,15,p2,28,79,1001,3.87,241,4,75.97,0.0,0.1,46.0,0.5,25.33,112.57,0
2025-08-01 03:17:00,3,1,8,4,70,28,p2,28,78,1001,5.15,238,3,76.18,0.0,0.1,46.76,0.47,22.97,97.93,0
2025-08-01 04:17:00,4,1,8,4,63,22,p2,28,76,1002,5.81,237,3,76.26,0.01,0.09,47.37,0.45,20.95,86.99,0
2025-08-01 05:17:00,5,1,8,4,61,21,p2,29,74,1002,5.96,232,3,76.32,0.01,0.08,47.84,0.44,19.62,79.62,0
2025-08-01 06:17:00,6,1,8,4,64,23,p2,29,72,1002,6.28,234,3,76.2,0.01,0.07,47.69,0.44,18.94,74.92,0
2025-08-01 07:17:00,7,1,8,4,71,28,p2,29,70,1002,7.06,236,3,75.69,0.01,0.06,46.85,0.44,18.91,76.2,0
2025-08-01 08:17:00,8,1,8,4,63,22,p2,30,69,1001,7.21,239,3,74.89,0.01,0.06,45.42,0.47,19.61,81.42,0
2025-08-01 09:17:00,9,1,8,4,63,23,p2,30,69,1001,7.38,240,3,74.29,0.01,0.06,43.92,0.5,21.4,90.75,0
2025-08-01 10:17:00,10,1,8,4,61,21,p2,30,70,1000,7.23,239,3,74.9,0.01,0.06,43.15,0.49,21.59,92.47,0
2025-08-01 11:17:00,11,1,8,4,61,21,p2,29,70,1000,7.05,240,3,75.54,0.01,0.06,42.77,0.49,22.07,95.75,0
2025-08-01 12:17:00,12,1,8,4,61,20,p2,29,71,1000,7.41,239,3,76.01,0.01,0.06,42.66,0.49,22.57,99.07,0
2025-08-01 13:17:00,13,1,8,4,62,22,p2,29,74,1000,7.31,241,4,75.94,0.01,0.07,42.89,0.51,24.27,107.63,0
2025-08-01 14:17:00,14,1,8,4,62,21,p2,29,76,1000,7.2,239,4,75.88,0.0,0.09,43.01,0.51,25.11,113.13,0
2025-08-01 15:17:00,15,1,8,4,64,23,p2,28,79,1001,6.68,237,3,81.21,0.0,0.09,44.89,0.41,22.71,93.13,0
2025-08-01 16:17:00,16,1,8,4,61,21,p2,28,80,1001,6.89,237,4,79.83,0.0,0.09,44.45,0.43,23.78,100.2,0
2025-08-01 17:17:00,17,1,8,4,66,25,p2,28,81,1002,6.62,242,4,78.02,0.0,0.09,43.95,0.44,24.91,107.23,0
2025-08-01 18:17:00,18,1,8,4,64,23,p2,28,80,1002,5.81,242,4,75.88,0.0,0.09,43.28,0.45,25.94,114.88,0
2025-08-01 19:17:00,19,1,8,4,67,25,p2,28,78,1002,6.26,252,4,73.78,0.0,0.09,42.67,0.46,26.18,118.47,0
2025-08-01 20:17:00,20,1,8,4,61,21,p2,28,78,1002,7.2,260,4,72.38,0.0,0.09,42.68,0.45,25.45,114.6,0
2025-08-01 21:17:00,21,1,8,4,63,22,p2,27,77,1001,7.48,260,4,71.83,0.0,0.09,43.18,0.43,23.97,105.1,0
2025-08-01 22:17:00,22,1,8,4,60,20,p2,27,77,1001,7.29,259,3,72.14,0.0,0.09,44.26,0.4,22.41,96.09,0
2025-08-01 23:17:00,23,1,8,4,58,19,p2,27,77,1001,6.95,256,3,72.95,0.0,0.08,45.66,0.38,20.9,85.73,0
2025-08-02 00:17:00,0,2,8,5,52,14,p2,27,78,1001,6.71,255,3,73.7,0.0,0.08,47.05,0.36,19.69,76.59,0
2025-08-02 01:17:00,1,2,8,5,56,17,p2,27,80,1001,6.73,253,3,74.53,0.0,0.08,48.41,0.35,18.9,71.78,0
2025-08-02 02:17:00,2,2,8,5,60,20,p2,28,79,1002,6.95,257,3,74.93,0.0,0.08,49.47,0.34,18.47,69.11,0
2025-08-02 03:17:00,3,2,8,5,64,23,p2,28,76,1002,7.73,258,3,75.01,0.0,0.08,50.09,0.34,18.18,67.12,0
2025-08-02 04:17:00,4,2,8,5,66,24,p2,29,73,1003,8.33,260,3,74.44,0.01,0.06,50.21,0.33,17.84,64.88,0
2025-08-02 05:17:00,5,2,8,5,70,28,p2,29,72,1003,8.08,258,3,73.77,0.01,0.05,49.75,0.33,17.44,62.66,0
2025-08-02 06:17:00,6,2,8,5,69,26,p2,29,71,1002,7.76,259,3,73.16,0.01,0.05,48.92,0.32,16.96,60.82,0
2025-08-02 07:17:00,7,2,8,5,70,27,p2,29,71,1002,7.58,251,3,72.7,0.01,0.04,47.9,0.32,16.31,59.92,0
2025-08-02 08:17:00,8,2,8,5,73,30,p2,30,71,1002,7.59,246,3,72.24,0.01,0.04,46.82,0.32,15.84,60.5,0
2025-08-02 09:17:00,9,2,8,5,76,32,p2,29,71,1001,8.21,247,3,70.77,0.01,0.04,45.33,0.34,16.3,67.26,0
2025-08-02 10:17:00,10,2,8,5,70,28,p2,29,72,1001,8.61,249,3,70.89,0.01,0.04,44.59,0.34,16.29,67.16,0
2025-08-02 11:17:00,11,2,8,5,70,27,p2,29,73,1001,8.84,249,3,70.18,0.01,0.04,43.89,0.35,16.74,70.93,0
2025-08-02 12:17:00,12,2,8,5,66,24,p2,29,74,1001,8.23,250,3,70.08,0.01,0.05,43.68,0.36,17.03,73.83,0
2025-08-02 13:17:00,13,2,8,5,63,23,p2,29,73,1001,7.81,245,3,70.56,0.01,0.06,44.01,0.36,17.19,75.34,0
2025-08-02 14:17:00,14,2,8,5,66,24,p2,28,75,1001,7.59,244,3,71.26,0.0,0.07,44.35,0.37,17.58,77.99,0
2025-08-02 15:17:00,15,2,8,5,64,23,p2,28,78,1002,7.41,248,3,75.45,0.0,0.07,45.12,0.31,16.39,60.68,0
2025-08-02 16:17:00,16,2,8,5,64,23,p2,28,78,1002,7.24,254,3,76.62,0.0,0.07,45.3,0.31,16.61,62.33,0
2025-08-02 17:17:00,17,2,8,5,62,21,p2,28,78,1003,6.79,253,3,77.36,0.0,0.07,45.22,0.32,17.46,67.3,0
2025-08-02 18:17:00,18,2,8,5,61,21,p2,28,78,1003,6.38,251,3,77.29,0.0,0.08,45.02,0.34,18.75,73.6,0
2025-08-02 19:17:00,19,2,8,5,67,25,p2,27,79,1003,6.94,256,3,76.56,0.0,0.08,44.69,0.34,19.81,76.81,0
2025-08-02 20:17:00,20,2,8,5,58,19,p2,27,79,1002,7.1,259,3,75.58,0.0,0.08,44.62,0.34,20.42,77.1,0
2025-08-02 23:17:00,23,2,8,5,55,16,p2,27,77,1001,7.74,264,3,73.81,0.0,0.08,45.31,0.3,19.28,67.76,0
2025-08-03 00:17:00,0,3,8,6,55,16,p2,27,78,1001,7.33,264,3,74.19,0.0,0.08,45.95,0.29,18.65,63.73,0
2025-08-03 01:17:00,1,3,8,6,56,17,p2,27,78,1002,7.07,260,2,74.72,0.0,0.0,46.52,0.28,18.39,2.31,0
2025-08-03 02:17:00,2,3,8,6,51,13,p2,27,78,1003,7.15,261,3,74.79,0.0,0.08,47.0,0.28,18.5,63.77,0
2025-08-03 03:17:00,3,3,8,6,57,18,p2,27,77,1003,6.77,257,3,74.6,0.0,0.08,47.36,0.29,18.92,66.16,0
2025-08-03 04:17:00,4,3,8,6,59,19,p2,28,76,1003,7.05,255,3,73.85,0.0,0.08,47.53,0.29,19.45,70.52,0
2025-08-03 05:17:00,5,3,8,6,58,18,p2,28,74,1004,6.96,250,3,73.34,0.01,0.07,47.64,0.31,19.86,76.58,0
2025-08-03 06:17:00,6,3,8,6,58,18,p2,29,73,1003,7.69,255,3,73.08,0.01,0.05,47.72,0.32,19.87,81.87,0
2025-08-03 07:17:00,7,3,8,6,55,16,p2,29,71,1003,7.68,257,3,73.51,0.01,0.05,47.81,0.32,19.19,83.37,0
2025-08-03 08:17:00,8,3,8,6,53,14,p2,29,70,1002,7.31,256,3,73.59,0.01,0.04,47.58,0.31,18.21,82.36,0
2025-08-03 09:17:00,9,3,8,6,61,21,p2,29,69,1002,7.42,255,3,74.38,0.01,0.04,47.29,0.3,17.02,77.29,0
2025-08-03 10:17:00,10,3,8,6,58,18,p2,29,69,1002,7.45,253,3,73.03,0.01,0.05,46.01,0.32,17.1,78.63,0
2025-08-03 11:17:00,11,3,8,6,60,20,p2,29,69,1002,7.46,247,3,72.61,0.01,0.05,45.35,0.32,16.31,75.33,0
2025-08-03 12:17:00,12,3,8,6,56,17,p2,29,71,1002,7.31,244,3,71.14,0.01,0.05,44.33,0.33,16.42,76.47,0
2025-08-03 13:17:00,13,3,8,6,53,14,p2,29,73,1002,6.66,242,3,70.31,0.01,0.06,43.86,0.34,16.47,76.38,0
2025-08-03 14:17:00,14,3,8,6,55,16,p2,28,75,1003,6.2,245,3,70.68,0.0,0.08,43.84,0.34,16.36,75.19,0
2025-08-03 15:17:00,15,3,8,6,55,16,p2,28,77,1003,6.4,251,3,72.15,0.0,0.08,43.79,0.29,15.05,61.17,0
2025-08-03 16:17:00,16,3,8,6,60,20,p2,28,78,1004,6.38,250,3,73.86,0.0,0.08,44.06,0.29,14.58,57.32,0
2025-08-03 17:17:00,17,3,8,6,58,18,p2,28,79,1004,6.45,255,3,76.68,0.0,0.08,44.78,0.28,14.04,53.3,0
2025-08-03 18:17:00,18,3,8,6,61,21,p2,27,79,1004,6.36,252,2,79.62,0.0,0.08,45.63,0.28,13.66,49.72,0
2025-08-03 19:17:00,19,3,8,6,60,20,p2,27,79,1004,6.68,249,2,81.5,0.0,0.08,46.21,0.27,13.42,46.43,0
2025-08-03 20:17:00,20,3,8,6,58,19,p2,27,79,1004,7.21,258,2,82.33,0.0,0.07,46.61,0.27,13.47,45.09,0
2025-08-03 21:17:00,21,3,8,6,55,16,p2,27,79,1004,7.13,258,2,82.14,0.0,0.07,46.81,0.26,13.62,45.06,0
2025-08-03 22:17:00,22,3,8,6,53,14,p2,27,80,1003,7.28,261,2,81.19,0.0,0.07,46.89,0.26,13.63,45.37,0
2025-08-03 23:17:00,23,3,8,6,46,12,p2,27,79,1003,7.39,262,2,79.91,0.0,0.07,47.04,0.26,13.41,45.79,0
2025-08-04 00:17:00,0,4,8,0,43,11,p2,27,79,1004,6.69,262,2,78.63,0.0,0.07,47.3,0.26,13.29,47.12,0
2025-08-04 01:17:00,1,4,8,0,44,12,p2,27,80,1004,6.39,262,2,77.56,0.0,0.07,47.74,0.27,13.16,48.07,0
2025-08-04 02:17:00,2,4,8,0,50,13,p2,27,80,1004,6.81,265,2,76.98,0.0,0.08,48.31,0.26,12.85,47.71,0
2025-08-04 03:17:00,3,4,8,0,59,19,p2,27,78,1004,7.46,270,2,76.65,0.0,0.07,49.01,0.26,12.34,46.25,0
2025-08-04 04:17:00,4,4,8,0,61,20,p2,28,75,1005,7.59,263,2,76.49,0.01,0.06,49.68,0.25,11.69,43.58,0
2025-08-04 05:17:00,5,4,8,0,58,19,p2,28,73,1005,7.95,259,2,76.52,0.01,0.05,50.13,0.25,11.23,42.38,0
2025-08-04 06:17:00,6,4,8,0,58,19,p2,29,72,1005,8.07,252,2,76.51,0.01,0.04,50.07,0.25,11.06,43.53,0
2025-08-04 07:17:00,7,4,8,0,58,19,p2,29,71,1004,8.8,253,2,76.43,0.01,0.04,49.52,0.25,11.15,46.83,0
2025-08-04 08:17:00,8,4,8,0,60,20,p2,29,71,1004,8.49,251,3,76.08,0.01,0.03,48.76,0.26,11.33,50.02,0
2025-08-04 09:17:00,9,4,8,0,61,21,p2,29,71,1003,8.7,255,3,75.79,0.01,0.04,47.91,0.27,11.35,51.01,0
2025-08-04 10:17:00,10,4,8,0,60,20,p2,29,71,1003,8.84,252,2,75.97,0.0,0.04,47.17,0.27,11.14,49.99,0
2025-08-04 11:17:00,11,4,8,0,61,21,p2,29,72,1003,8.79,248,2,75.53,0.01,0.04,46.49,0.27,10.95,49.27,0
2025-08-04 12:17:00,12,4,8,0,56,17,p2,28,74,1002,8.39,242,2,75.63,0.0,0.04,46.05,0.27,10.33,45.6,0
2025-08-04 13:17:00,13,4,8,0,61,21,p2,28,74,1003,8.54,238,2,75.13,0.0,0.05,45.95,0.28,10.19,44.66,0
2025-08-04 14:17:00,14,4,8,0,62,22,p2,27,76,1003,8.06,239,2,74.04,0.0,0.06,45.85,0.29,10.37,45.24,0
2025-08-04 15:17:00,15,4,8,0,60,20,p2,27,78,1004,7.78,244,2,73.34,0.0,0.07,44.96,0.28,10.28,39.73,0
2025-08-04 16:17:00,16,4,8,0,66,24,p2,27,79,1005,7.67,244,2,73.79,0.0,0.07,44.81,0.28,10.47,38.18,0
2025-08-04 17:17:00,17,4,8,0,74,31,p2,27,78,1005,7.84,251,2,74.99,0.0,0.07,44.77,0.29,10.83,37.38,0
2025-08-04 18:17:00,18,4,8,0,67,26,p2,27,79,1005,7.94,260,2,76.11,0.0,0.07,44.8,0.3,11.4,38.6,0
2025-08-04 19:17:00,19,4,8,0,69,27,p2,27,78,1004,8.26,262,2,77.06,0.0,0.07,44.66,0.31,12.06,40.89,0
2025-08-04 20:17:00,20,4,8,0,61,21,p2,27,78,1004,8.16,260,2,77.52,0.0,0.07,44.45,0.31,12.73,44.02,0
2025-08-04 21:17:00,21,4,8,0,58,18,p2,27,78,1003,8.58,259,2,77.43,0.0,0.07,44.14,0.32,13.36,48.03,0
2025-08-04 22:17:00,22,4,8,0,55,16,p2,27,79,1003,8.78,261,3,77.16,0.0,0.07,43.86,0.32,13.78,51.77,0
2025-08-04 23:17:00,23,4,8,0,52,14,p2,27,80,1002,9.2,260,3,77.13,0.0,0.08,43.54,0.31,13.66,52.21,0
2025-08-05 00:17:00,0,5,8,1,52,14,p2,27,82,1003,9.02,260,3,77.24,0.0,0.08,43.38,0.31,13.13,50.68,0
2025-08-05 01:17:00,1,5,8,1,56,17,p2,27,82,1003,8.67,261,2,77.19,0.0,0.07,43.26,0.3,12.61,49.3,0
2025-08-05 02:17:00,2,5,8,1,61,20,p2,27,81,1003,9.14,259,3,76.74,0.0,0.08,43.28,0.31,12.9,52.54,0
2025-08-05 03:17:00,3,5,8,1,64,23,p2,27,79,1004,8.99,258,2,77.21,0.0,0.08,43.54,0.3,12.19,48.99,0
2025-08-05 04:17:00,4,5,8,1,63,23,p2,28,77,1004,9.14,258,2,77.47,0.0,0.08,43.98,0.29,11.87,48.77,0
2025-08-05 05:17:00,5,5,8,1,62,21,p2,28,75,1004,9.4,258,2,77.96,0.0,0.07,44.53,0.29,11.52,49.0,0
2025-08-05 06:17:00,6,5,8,1,59,19,p2,28,73,1004,9.08,256,2,78.09,0.01,0.06,44.94,0.3,11.3,49.86,0
2025-08-05 07:17:00,7,5,8,1,63,22,p2,28,72,1004,8.97,254,3,77.5,0.01,0.05,45.31,0.31,11.57,53.83,0
2025-08-05 08:17:00,8,5,8,1,66,24,p2,29,71,1003,8.83,253,3,77.37,0.01,0.05,45.32,0.32,11.52,54.34,0
2025-08-05 09:17:00,9,5,8,1,65,24,p2,29,71,1003,8.99,253,3,77.72,0.0,0.05,45.12,0.31,10.86,50.58,0
2025-08-05 10:17:00,10,5,8,1,65,24,p2,28,72,1003,8.76,252,3,76.71,0.0,0.05,44.82,0.33,11.95,56.5,0
2025-08-05 11:17:00,11,5,8,1,62,21,p2,28,74,1002,8.49,250,3,76.43,0.0,0.06,44.45,0.32,11.65,53.41,0
2025-08-05 12:17:00,12,5,8,1,61,21,p2,28,76,1002,8.9,249,3,75.69,0.0,0.06,43.86,0.34,12.34,56.11,0
2025-08-05 13:17:00,13,5,8,1,58,19,p2,28,77,1002,8.75,247,3,75.66,0.0,0.07,43.57,0.35,12.95,59.26,0
2025-08-05 14:17:00,14,5,8,1,56,17,p2,27,78,1003,8.73,247,3,76.06,0.0,0.08,43.49,0.36,13.52,62.39,0
2025-08-05 15:17:00,15,5,8,1,86,40,p2,27,79,1003,8.12,247,2,79.56,0.0,0.08,43.07,0.31,11.17,44.66,0
2025-08-05 16:17:00,16,5,8,1,67,26,p2,27,79,1004,7.74,247,2,79.98,0.0,0.08,42.96,0.31,11.53,46.44,0
2025-08-05 17:17:00,17,5,8,1,66,25,p2,27,78,1004,7.89,249,2,80.76,0.0,0.08,42.95,0.33,11.82,49.32,0
2025-08-05 18:17:00,18,5,8,1,64,23,p2,27,78,1004,7.51,250,3,81.74,0.0,0.08,42.99,0.33,12.01,51.58,0
2025-08-05 19:17:00,19,5,8,1,76,33,p2,27,78,1004,7.6,251,3,82.81,0.0,0.08,42.86,0.33,12.12,52.21,0
2025-08-05 21:17:00,21,5,8,1,81,36,p2,27,78,1003,7.67,255,3,83.58,0.0,0.08,42.52,0.33,12.8,53.57,0
2025-08-05 22:17:00,22,5,8,1,70,28,p2,27,78,1003,8.01,259,3,82.97,0.0,0.08,42.38,0.32,13.23,53.41,0
2025-08-05 23:17:00,23,5,8,1,76,32,p2,27,79,1003,7.82,261,3,82.01,0.0,0.08,42.24,0.32,13.69,55.47,0
2025-08-06 00:17:00,0,6,8,2,70,27,p2,27,79,1003,6.99,258,3,81.38,0.0,0.08,42.21,0.32,14.06,58.77,0
2025-08-06 01:17:00,1,6,8,2,69,27,p2,27,80,1003,6.95,258,3,81.37,0.0,0.08,42.39,0.31,14.21,60.89,0
2025-08-06 02:17:00,2,6,8,2,77,33,p2,27,79,1004,7.43,257,3,81.86,0.0,0.08,42.72,0.3,14.1,60.55,0
2025-08-06 03:17:00,3,6,8,2,82,37,p2,27,76,1004,7.69,255,3,82.54,0.0,0.08,43.14,0.29,13.8,58.41,0
2025-08-06 04:17:00,4,6,8,2,73,30,p2,28,74,1004,7.9,260,3,82.78,0.01,0.07,43.35,0.28,13.42,55.45,0
2025-08-06 05:17:00,5,6,8,2,76,32,p2,28,73,1004,8.07,262,3,82.72,0.01,0.05,43.39,0.27,13.04,52.59,0
2025-08-06 06:17:00,6,6,8,2,69,27,p2,28,73,1004,8.22,256,3,82.41,0.01,0.05,43.2,0.28,12.95,54.38,0
2025-08-06 07:17:00,7,6,8,2,86,40,p2,29,72,1004,8.05,248,2,82.77,0.01,0.04,42.58,0.27,11.98,49.35,0
2025-08-06 08:17:00,8,6,8,2,92,44,p2,29,71,1004,7.86,242,2,82.77,0.01,0.04,41.89,0.28,11.58,49.57,0
2025-08-06 09:17:00,9,6,8,2,70,28,p2,29,71,1003,7.91,241,2,82.95,0.01,0.04,41.19,0.28,11.29,49.39,0
2025-08-06 10:17:00,10,6,8,2,74,30,p2,29,71,1003,7.98,241,2,83.49,0.01,0.04,40.87,0.29,11.15,48.79,0
2025-08-06 11:17:00,11,6,8,2,96,47,p2,29,71,1003,8.21,242,2,84.01,0.01,0.04,40.78,0.29,11.19,48.89,0
2025-08-06 12:17:00,12,6,8,2,69,27,p2,28,71,1002,8.29,240,3,84.3,0.01,0.04,40.91,0.29,11.47,50.51,0
2025-08-06 13:17:00,13,6,8,2,69,27,p2,28,72,1003,8.48,241,3,84.69,0.01,0.05,41.2,0.3,11.83,52.69,0
2025-08-06 14:17:00,14,6,8,2,79,34,p2,28,74,1003,8.1,239,2,86.15,0.0,0.06,41.51,0.25,10.3,35.2,0
2025-08-06 15:17:00,15,6,8,2,79,34,p2,27,76,1004,7.59,237,2,86.74,0.0,0.07,41.53,0.26,10.46,35.73,0
2025-08-06 16:17:00,16,6,8,2,87,41,p2,27,77,1004,6.92,236,2,87.5,0.0,0.07,41.55,0.26,10.53,36.98,0
2025-08-06 17:17:00,17,6,8,2,84,39,p2,27,76,1005,6.76,247,2,88.88,0.0,0.07,41.62,0.27,10.59,38.14,0
2025-08-06 18:17:00,18,6,8,2,80,36,p2,27,75,1005,7.16,250,2,90.15,0.0,0.07,41.82,0.27,10.69,38.57,0
2025-08-06 19:17:00,19,6,8,2,84,39,p2,27,75,1005,7.51,254,2,91.31,0.0,0.07,42.04,0.27,10.73,37.72,0
2025-08-06 21:17:00,21,6,8,2,74,31,p2,27,75,1004,7.25,261,2,93.34,0.0,0.07,42.66,0.26,10.79,36.42,0
2025-08-06 22:17:00,22,6,8,2,74,31,p2,27,76,1003,7.25,259,2,93.87,0.0,0.07,42.92,0.25,10.99,36.75,0
2025-08-06 23:17:00,23,6,8,2,82,36,p2,27,76,1003,6.95,255,2,94.04,0.0,0.07,43.15,0.25,11.38,37.44,0
2025-08-07 00:17:00,0,7,8,3,78,34,p2,27,78,1004,7.33,253,2,93.93,0.0,0.07,43.26,0.25,11.9,39.57,0
2025-08-07 01:17:00,1,7,8,3,73,30,p2,27,80,1004,7.59,251,2,93.89,0.0,0.07,43.46,0.25,12.43,42.28,0
2025-08-07 02:17:00,2,7,8,3,76,32,p2,27,79,1004,7.42,252,2,93.78,0.0,0.08,43.76,0.25,12.98,45.13,0
2025-08-07 03:17:00,3,7,8,3,75,32,p2,27,78,1005,7.25,251,2,93.82,0.0,0.07,44.17,0.25,13.48,47.74,0
2025-08-07 04:17:00,4,7,8,3,81,36,p2,27,76,1005,7.16,251,3,93.8,0.01,0.06,44.55,0.25,13.88,50.18,0
2025-08-07 05:17:00,5,7,8,3,68,26,p2,28,74,1005,7.36,249,3,93.66,0.01,0.05,44.79,0.25,14.32,52.7,0
2025-08-07 06:17:00,6,7,8,3,62,22,p2,28,73,1005,7.25,248,3,93.47,0.01,0.04,44.8,0.25,14.53,54.55,0
2025-08-07 07:17:00,7,7,8,3,63,22,p2,28,73,1005,7.57,248,3,93.32,0.01,0.04,44.46,0.25,14.45,56.42,0
2025-08-07 10:17:00,10,7,8,3,66,25,p2,29,71,1003,7.78,245,3,91.23,0.01,0.03,42.15,0.25,13.36,57.82,0
2025-08-07 11:17:00,11,7,8,3,69,27,p2,29,71,1003,8.01,244,3,90.13,0.01,0.04,41.6,0.26,13.07,57.98,0
2025-08-07 12:17:00,12,7,8,3,63,22,p2,28,72,1003,8.05,249,3,89.15,0.01,0.04,41.39,0.27,13.01,59.37,0
2025-08-07 13:17:00,13,7,8,3,62,22,p2,28,73,1003,7.88,246,3,90.79,0.01,0.05,41.58,0.24,11.71,51.18,0
2025-08-07 14:17:00,14,7,8,3,69,27,p2,28,74,1003,7.93,240,2,92.03,0.0,0.06,42.16,0.23,10.85,46.14,0
2025-08-07 15:17:00,15,7,8,3,73,30,p2,28,76,1004,7.72,236,2,92.44,0.0,0.07,42.57,0.23,10.45,43.41,0
2025-08-07 16:17:00,16,7,8,3,68,26,p2,27,76,1005,7.46,237,2,92.06,0.0,0.07,42.73,0.23,10.23,41.5,0
2025-08-07 17:17:00,17,7,8,3,66,24,p2,27,75,1005,7.31,244,2,91.59,0.0,0.07,42.9,0.23,10.07,40.01,0
2025-08-07 18:17:00,18,7,8,3,76,32,p2,28,74,1005,7.25,250,2,91.05,0.0,0.07,42.96,0.23,9.91,38.48,0
2025-08-07 19:17:00,19,7,8,3,79,34,p2,27,75,1005,7.6,256,2,90.34,0.0,0.06,42.85,0.23,9.66,36.79,0
2025-08-07 20:17:00,20,7,8,3,75,32,p2,27,76,1005,7.84,261,2,89.72,0.0,0.06,42.73,0.23,9.49,35.46,0
2025-08-07 21:17:00,21,7,8,3,81,36,p2,27,76,1004,8.06,255,2,89.1,0.0,0.06,42.58,0.23,9.49,34.99,0
2025-08-07 22:17:00,22,7,8,3,81,36,p2,27,77,1003,8.36,254,2,88.42,0.0,0.06,42.49,0.24,9.57,34.36,0
2025-08-07 23:17:00,23,7,8,3,69,27,p2,27,78,1003,8.05,257,2,88.08,0.0,0.06,42.44,0.23,9.64,33.51,0
2025-08-08 00:17:00,0,8,8,4,62,21,p2,26,79,1003,8.13,258,2,88.23,0.0,0.06,42.49,0.23,9.72,33.07,0
2025-08-08 01:17:00,1,8,8,4,69,27,p2,26,79,1004,8.4,259,2,89.03,0.0,0.06,42.67,0.22,9.82,32.88,0
2025-08-08 02:17:00,2,8,8,4,68,26,p2,27,79,1004,8.1,256,2,90.02,0.0,0.06,42.89,0.22,9.97,33.02,0
2025-08-08 04:17:00,4,8,8,4,74,31,p2,28,73,1005,8.02,254,2,91.76,0.01,0.05,43.16,0.22,10.7,35.98,0
2025-08-08 05:17:00,5,8,8,4,65,24,p2,28,72,1005,8.21,247,2,91.62,0.01,0.05,42.96,0.22,11.4,39.55,0
2025-08-08 06:17:00,6,8,8,4,64,23,p2,28,71,1005,8.41,250,2,90.72,0.01,0.04,42.57,0.23,12.13,43.71,0
2025-08-08 07:17:00,7,8,8,4,63,22,p2,28,70,1005,8.41,248,3,89.12,0.01,0.04,41.84,0.24,12.85,50.08,0
2025-08-08 08:17:00,8,8,8,4,63,23,p2,29,70,1005,8.35,250,3,86.9,0.01,0.04,40.92,0.25,13.51,56.84,0
2025-08-08 09:17:00,9,8,8,4,63,22,p2,29,70,1004,8.7,255,3,83.34,0.01,0.03,39.87,0.26,14.02,61.18,0
2025-08-08 10:17:00,10,8,8,4,61,20,p2,29,71,1004,8.71,253,3,82.51,0.01,0.03,39.05,0.26,13.58,60.24,0
2025-08-08 11:17:00,11,8,8,4,60,20,p2,28,72,1004,8.37,249,3,80.32,0.01,0.04,38.32,0.27,13.26,59.39,0
2025-08-08 12:17:00,12,8,8,4,63,22,p2,28,74,1004,7.89,246,3,78.07,0.01,0.04,37.93,0.27,12.97,59.33,0
2025-08-08 13:17:00,13,8,8,4,86,40,p2,28,76,1004,8.22,247,3,76.36,0.01,0.05,37.79,0.28,12.74,59.94,0
2025-08-08 14:17:00,14,8,8,4,88,41,p2,27,78,1005,8.43,248,3,77.14,0.0,0.06,37.79,0.28,11.9,56.97,0
2025-08-08 15:17:00,15,8,8,4,65,24,p2,27,79,1006,8.18,246,3,76.11,0.0,0.07,37.99,0.29,11.53,55.72,0
2025-08-08 16:17:00,16,8,8,4,66,25,p2,27,78,1007,8.04,248,3,75.38,0.0,0.07,38.27,0.3,11.08,52.19,0
2025-08-08 17:17:00,17,8,8,4,69,27,p2,27,78,1007,7.78,246,2,75.82,0.0,0.07,38.75,0.29,10.34,45.83,0
2025-08-08 18:17:00,18,8,8,4,66,25,p2,27,78,1007,8.02,251,2,76.65,0.0,0.07,39.17,0.28,9.55,39.85,0
2025-08-08 19:17:00,19,8,8,4,77,33,p2,27,78,1007,7.77,249,2,77.38,0.0,0.07,39.42,0.27,8.96,34.75,0
2025-08-08 20:17:00,20,8,8,4,66,25,p2,27,77,1006,8.58,256,2,77.81,0.0,0.06,39.6,0.26,8.79,32.89,0
2025-08-08 21:17:00,21,8,8,4,63,22,p2,26,78,1006,8.97,264,2,78.21,0.0,0.06,39.75,0.27,8.93,33.7,0
2025-08-08 22:17:00,22,8,8,4,64,23,p2,26,79,1006,8.18,262,2,78.82,0.0,0.06,39.88,0.27,9.14,35.28,0
2025-08-08 23:17:00,23,8,8,4,62,21,p2,26,78,1005,8.32,263,2,79.84,0.0,0.06,40.08,0.27,9.18,35.65,0
2025-08-09 00:17:00,0,9,8,5,62,21,p2,26,79,1005,8.48,261,2,80.87,0.0,0.06,40.24,0.26,9.09,34.76,0
2025-08-09 01:17:00,1,9,8,5,55,16,p2,27,81,1006,8.04,257,2,81.73,0.0,0.06,40.4,0.25,9.01,34.41,0
2025-08-09 02:17:00,2,9,8,5,68,26,p2,27,78,1006,7.89,257,2,81.79,0.0,0.06,40.47,0.25,9.07,34.85,0
2025-08-09 03:17:00,3,9,8,5,73,30,p2,27,77,1007,7.72,256,2,81.11,0.0,0.06,40.39,0.25,9.38,36.72,0
2025-08-09 04:17:00,4,9,8,5,64,23,p2,27,75,1007,7.82,255,2,80.04,0.0,0.06,40.31,0.26,9.86,40.35,0
2025-08-09 05:17:00,5,9,8,5,77,33,p2,28,74,1007,8.04,252,2,79.1,0.01,0.05,40.19,0.27,10.52,44.83,0
2025-08-09 06:17:00,6,9,8,5,84,39,p2,28,72,1007,7.87,245,2,77.98,0.01,0.04,40.05,0.27,11.34,49.61,0
